<  File:  NW_Scarabs.txt Species:   98 Sites:   17 MatFill: 0.14 Occ:    227 0.500% Confidence limit  Index: c Model: fixed - fixed                      
 
#    No             Sp1                Sp2     S1  S2 Com  Obs.Score  Exp.Score  Exp.StDev   Skewness    LowerCL    UpperCL SigZ-Score      Alpha >MeanScore   >CLScore   >BJScore      Alpha
#   581 "Aphodius_ruricol" "Ataenius_strigat"   5   3   3      0.000      0.590      0.300      0.220      0.200      1.000      -1.97 0.04876667       0.00       0.00       0.00 1.00000000
#   664 "Onthophagus_okla" "Melanocanthon_bi"   5   4   4      0.000      0.583      0.276      0.289      0.100      1.000      -2.11 0.03415054       0.00       0.00       0.00 1.00000000
#  1433 "Deltochilum_gibb" "Geotrupes_egerie"   3   3   2      0.111      0.717      0.278      0.041      0.444      1.000      -2.18 0.02892494       0.00       0.00       0.00 1.00000000
#  1441 "Deltochilum_gibb" "Canthon_chalcite"   3   3   3      0.000      0.653      0.315     -0.027      0.111      1.000      -2.08 0.03761482       0.00       0.00       0.00 1.00000000
#  1691 "Onthophagus_gaze" "Onthophagus_allu"   3   2   2      0.000      0.773      0.316     -0.696      0.333      1.000      -2.45 0.01410353       0.00       0.00       0.00 1.00000000
#  1830 "Onthophagus_medo" "Boreocanthon_ebe"   3   3   3      0.000      0.679      0.315     -0.161      0.111      1.000      -2.16 0.03063840       0.00       0.00       0.00 1.00000000
#  1832 "Onthophagus_medo" "Canthon_imitator"   3   3   3      0.000      0.714      0.322     -0.446      0.111      1.000      -2.22 0.02626973       0.00       0.00       0.00 1.00000000
#  1834 "Onthophagus_medo" "Phanaeus_difform"   3   3   3      0.000      0.698      0.321     -0.329      0.111      1.000      -2.17 0.02956998       0.00       0.00       0.00 1.00000000
#  1835 "Onthophagus_medo" "Canthon_vigilans"   3   3   3      0.000      0.697      0.307     -0.199      0.111      1.000      -2.27 0.02299780       0.00       0.00       0.00 1.00000000
#  2056 "Boreocanthon_ebe" "Phanaeus_difform"   3   3   3      0.000      0.664      0.317     -0.102      0.111      1.000      -2.10 0.03576320       0.00       0.00       0.00 1.00000000
#  2057 "Boreocanthon_ebe" "Canthon_vigilans"   3   3   3      0.000      0.739      0.303     -0.459      0.111      1.000      -2.44 0.01445144       0.00       0.00       0.00 1.00000000
#  2199 "Canthon_imitator" "Phanaeus_difform"   3   3   3      0.000      0.736      0.308     -0.482      0.111      1.000      -2.39 0.01662439       0.00       0.00       0.00 1.00000000
#  2200 "Canthon_imitator" "Canthon_vigilans"   3   3   3      0.000      0.746      0.292     -0.397      0.111      1.000      -2.55 0.01058185       0.00       0.00       0.00 1.00000000
#  2339 "Phanaeus_difform" "Canthon_vigilans"   3   3   3      0.000      0.666      0.308     -0.027      0.111      1.000      -2.16 0.03024656       0.00       0.00       0.00 1.00000000
#  2551 "Trox_hamatus"     "Aphodius_rubripe"   3   2   2      0.000      0.780      0.313     -0.745      0.333      1.000      -2.49 0.01261836       0.00       0.00       0.00 1.00000000
#  2631 "Euoniticellus_in" "Digitonthophagus"   2   2   2      0.000      0.812      0.325     -1.190      0.250      1.000      -2.50 0.01213914       0.00       0.00       0.00 1.00000000
#  2691 "Boreocanthon_dep" "Phanaeus_igneus"    2   2   2      0.000      0.812      0.325     -1.190      0.250      1.000      -2.50 0.01213914       0.00       0.00       0.00 1.00000000
#  2693 "Boreocanthon_dep" "Ateuchus_leconte"   2   2   2      0.000      0.902      0.252     -2.268      0.250      1.000      -3.58 0.00032985      -3.58       0.00      -2.96 0.00298310
#  2811 "Glaphyrocanthon_" "Onthophagus_shae"   2   2   2      0.000      0.783      0.340     -0.954      0.250      1.000      -2.30 0.02121466       0.00       0.00       0.00 1.00000000
#  3051 "Calamosternus_gr" "Chilothorax_dist"   2   2   2      0.000      0.820      0.320     -1.255      0.250      1.000      -2.56 0.01026928       0.00       0.00       0.00 1.00000000
#  3158 "Aphodius_colorad" "Aphodius_distinc"   2   2   2      0.000      0.790      0.337     -1.010      0.250      1.000      -2.35 0.01871723       0.00       0.00       0.00 1.00000000
#  3529 "Chilothorax_dist" "Colobopterus_err"   2   2   2      0.000      0.835      0.311     -1.393      0.250      1.000      -2.69 0.00703603       0.00       0.00       0.00 1.00000000
#  3582 "Colobopterus_err" "Teuchestes_fosso"   2   2   2      0.000      0.783      0.340     -0.954      0.250      1.000      -2.30 0.02121466       0.00       0.00       0.00 1.00000000
 
> Name               SP   CL+   CL-   BM+   BM-   BC+   BC-   BY+   BY-       NR   CL+   CL+
> NW_Scarabs.txt   4753     0    23     0     1     0     0     0     1   475300  4753  4753
 
& File           Speci   Individ     BRInd       BRZ Cscoreind   CscoreZ Soeren.In  Soeren.Z    AbsInd      AbsZ CheckerIn  CheckerZ   CombInd     CombZ   CorrInd     CorrZ    SchInd      SchZ
& NW_Scarabs.txt    98    227.00    0.6123   -1.3145    0.0168    2.3851   -0.0025   -0.1464   -0.0006   -1.0441    0.0537   12.5381    0.7320    4.9591   -0.1488   -2.3217    0.0000    0.0000
 
%          Observed numbers                                          Expected numbers
% Class    Pairs   CL+   CL-   BM+   BM-   BC+   BC-   BY+   BY-       NR   CL+   CL-
% 0.000      740     0    22     0     1     0     0     0     1    63893   616   646
% 0.025        0     0     0     0     0     0     0     0     0       46     1     0
% 0.075        2     0     0     0     0     0     0     0     0      148     0     3
% 0.125       25     0     1     0     0     0     0     0     0     2059    23    18
% 0.175       17     0     0     0     0     0     0     0     0     1291    13    14
% 0.225       37     0     0     0     0     0     0     0     0     3981    39    39
% 0.275       36     0     0     0     0     0     0     0     0     8695    83    86
% 0.325       50     0     0     0     0     0     0     0     0    15332   145   144
% 0.375       18     0     0     0     0     0     0     0     0     3902    43    41
% 0.425       92     0     0     0     0     0     0     0     0    17399   180   167
% 0.475       18     0     0     0     0     0     0     0     0     2056    21    26
% 0.525       69     0     0     0     0     0     0     0     0     8680    91    83
% 0.575       16     0     0     0     0     0     0     0     0     1853    26    17
% 0.625       18     0     0     0     0     0     0     0     0     2539    27    26
% 0.675        5     0     0     0     0     0     0     0     0      455     6     3
% 0.725        0     0     0     0     0     0     0     0     0       22     0     1
% 0.775        0     0     0     0     0     0     0     0     0        0     0     0
% 0.825        0     0     0     0     0     0     0     0     0        0     0     0
% 0.875        0     0     0     0     0     0     0     0     0        0     0     0
% 0.925        0     0     0     0     0     0     0     0     0        0     0     0
% 0.975        0     0     0     0     0     0     0     0     0        0     0     0
% 1.000     3610     0     0     0     0     0     0     0     0   342949  3439  3439
